time,angle,velocity,acceleration,state
5.11499999999991,49.9181044821048,18.4552384366644,-10.60424531337,0
5.11999999999991,50.0103806742882,18.4000197537618,-11.0437365805327,0
5.12499999999991,50.102380773057,18.3426172389071,-11.4805029709451,0
5.12999999999991,50.1940938592515,18.2830450553119,-11.9144367190359,0
5.13499999999991,50.2855090845281,18.2213179015211,-12.3454307581458,0
5.13999999999991,50.3766156740357,18.1574510077864,-12.7733787469447,0
5.14499999999991,50.4674029290746,18.0914601323081,-13.19817509567,0
5.14999999999991,50.5578602297361,18.0233615573472,-13.6197149921791,0
5.15499999999991,50.6479770375229,17.9531720852081,-14.0378944278098,0
5.15999999999991,50.7377428979489,17.8809090340929,-14.4526102230442,0
5.16499999999991,50.8271474431194,17.8065902338281,-14.863760052965,0
5.16999999999991,50.9161803942885,17.7302340214656,-15.271242472504,0
5.17499999999991,51.0048315643958,17.6518592367582,-15.6749569414714,0
5.17999999999991,51.0930908605796,17.5714852175114,-16.0748038493629,0
5.18499999999991,51.1809482866672,17.4891317948117,-16.470684539937,0
5.18999999999991,51.2683939456413,17.4048192881339,-16.862501335557,0
5.19499999999991,51.3554180420819,17.3185685003275,-17.2501575612915,0
5.19999999999991,51.4420108845836,17.2304007124836,-17.6335575687675,0
5.20499999999991,51.528162888146,17.1403376786848,-18.0126067597698,0
5.20999999999991,51.6138645765394,17.0484016206369,-18.3872116095827,0
5.21499999999991,51.6991065846426,16.9546152221865,-18.7572796900646,0
5.21999999999991,51.7838796607535,16.8590016237243,-19.1227196924542,0
5.22499999999991,51.8681746688722,16.7615844164748,-19.4834414498991,0
5.22999999999991,51.9519825909545,16.6623876366763,-19.8393559597033,0
5.23499999999991,52.0352945291379,16.5614357596498,-20.1903754052869,0
5.23999999999991,52.1181017079361,16.4587536937605,-20.5364131778545,0
5.24499999999991,52.2003954764049,16.3543667742717,-20.8773838977634,0
5.24999999999991,52.2821673102763,16.2483007570938,-21.2132034355904,0
5.25499999999991,52.3634088140618,16.1405818124293,-21.5437889328898,0
5.25999999999991,52.4441117231239,16.0312365183162,-21.8690588226365,0
5.26499999999991,52.5242679057155,15.9202918540694,-22.1889328493525,0
5.26999999999991,52.6038693649859,15.8077751936248,-22.5033320889081,0
5.27499999999991,52.682908240954,15.6937142987849,-22.8121789679954,0
5.27999999999991,52.7613768124479,15.5781373123685,-23.1153972832683,0
5.28499999999991,52.8392674990097,15.4610727512678,-23.4129122201445,0
5.28999999999991,52.9165728627661,15.3425494994115,-23.7046503712655,0
5.29499999999991,52.9932856102631,15.2225968006384,-23.9905397546076,0
5.29999999999991,53.0693985942663,15.1012442514822,-24.2705098312434,0
5.30499999999991,53.1449048155237,14.9785217938685,-24.5444915227458,0
5.30999999999991,53.2197974244931,14.8544597077273,-24.812417228232,0
5.31499999999991,53.2940697230317,14.7290886035221,-25.0742208410434,0
5.31999999999991,53.3677151660493,14.6024394146968,-25.3298377650558,0
5.32499999999991,53.4407273631228,14.4745433900437,-25.5792049306183,0
5.32999999999991,53.513100080073,14.3454320859932,-25.8222608101139,0
5.33499999999991,53.584827240503,14.2151373588275,-26.0589454331415,0
5.33999999999991,53.6559029272971,14.0836913568209,-26.2892004013118,0
5.34499999999991,53.7263213840812,13.9511265123076,-26.5129689026567,0
5.34999999999991,53.7960770166428,13.8174755336794,-26.7301957256471,0
